show,name,year_introduced,year_finished,span,number_episodes,total_episodes,dead,month_last_ep,is_male,,,,
The Unbreakable Kimmy Schmidt,Mikey Politano,2015,2016,2,8,26,FALSE,4,TRUE,,,,
The Unbreakable Kimmy Schmidt,Titus Andromedon,2015,2016,2,26,26,FALSE,4,TRUE,,,,
The Vampire Diaries,Luke Parker,2014,2015,2,14,162,TRUE,1,TRUE,,,,
The Vampire Diaries,Bill Forbes,2011,2012,2,6,162,TRUE,2,TRUE,,,,
The Vampire Diaries,Nadia Petrova,2014,2014,1,12,162,TRUE,3,FALSE,,,,
The Vampire Diaries,Mary Louise,2015,2016,2,11,162,TRUE,4,FALSE,,,,
The Vampire Diaries,Nora Hildegard,2015,2016,2,12,162,TRUE,4,FALSE,,,,
The Vicar of Dibley,Frank Pickle,1994,2013,20,23,26,FALSE,3,TRUE,,,,
The Walking Dead,Denise Cloyd,2015,2016,2,9,90,TRUE,3,FALSE,,,,
The Walking Dead,Jesus,2016,2016,1,10,90,FALSE,12,TRUE,,,,
The Walking Dead,Eric Raleigh,2015,2016,2,10,90,FALSE,12,TRUE,,,,
The Walking Dead,Aaron,2015,2016,2,30,90,FALSE,12,TRUE,,,,
The Walking Dead,Tara Chambler,2013,2016,4,47,90,FALSE,12,FALSE,,,,
The War At Home,Kenny Al-Bahir,2005,2007,3,21,44,FALSE,4,TRUE,,,,
The Whole Truth,Alejo Salazar,2010,2011,2,13,13,FALSE,12,TRUE,,,,
The Wire,Renaldo,2006,2008,3,8,60,FALSE,1,TRUE,,,,
The Wire,Cheryl,2002,2008,7,15,60,FALSE,1,FALSE,,,,
The Wire,"Felicia ""Snoop"" Pearson",2004,2008,5,27,60,TRUE,3,FALSE,,,,
The Wire,Omar Little,2002,2008,7,51,60,TRUE,3,TRUE,,,,
The Wire,Kima Greggs,2002,2008,7,60,60,FALSE,3,FALSE,,,,
The Wire,William Rawls,2002,2008,7,60,60,FALSE,3,TRUE,,,,
The Wire,Brandon,2002,2002,1,4,60,TRUE,7,TRUE,,,,
The Wire,Tosha Mitchell,2003,2004,2,4,60,TRUE,10,FALSE,,,,
The Wire,Dante,2003,2004,2,9,60,FALSE,12,TRUE,,,,
The Young and the Restless,Katherine Chancellor,1973,2015,43,1224,2770,FALSE,9,FALSE,,,,
The Young and the Restless,Rafe Torres,2008,2011,4,86,2770,FALSE,10,TRUE,,,,
The Young and the Restless,Phillip Chancellor III,2009,2011,3,153,2770,FALSE,11,TRUE,,,,
The Young Pope,Mario Assente,2016,2016,1,5,10,FALSE,2,TRUE,,,,
The Young Pope,Andrew Dussolier,2016,2016,1,7,10,FALSE,2,TRUE,,,,
The Young Pope,Bernardo Gutierrez,2016,2016,1,8,10,FALSE,2,TRUE,,,,
thirtysomething,Peter Montefiore,1989,1991,3,4,85,FALSE,4,TRUE,,,,
thirtysomething,Russel Weller,1989,1990,2,4,85,FALSE,12,TRUE,,,,
This Is Us,William Hill,2016,2016,1,10,10,FALSE,12,TRUE,,,,
This Life (Canada),Luke Carson,2015,2015,1,6,20,FALSE,12,TRUE,,,,
This Life (Canada),Oliver Lawson,2015,2016,2,20,20,FALSE,12,TRUE,,,,
This Life (UK),Lenny,1997,1997,1,7,32,FALSE,8,TRUE,,,,
This Life (UK),Warren Jones,1996,1997,2,19,32,FALSE,8,TRUE,,,,
This Life (UK),"Ferdinand ""Ferdy"" Garcia",1996,1997,2,21,32,FALSE,8,TRUE,,,,
Threesome,Richie Valentine,2011,2012,2,4,4,FALSE,11,TRUE,,,,
Tierra de Lobos,Isabel Lobo,2010,2014,5,41,42,FALSE,1,FALSE,,,,
Tierra de Lobos,Cristina,2010,2013,4,34,42,TRUE,12,FALSE,,,,
Timeless,Denise Christopher,2016,2016,1,10,10,FALSE,12,FALSE,,,,
Tipping the Velvet,Diana Lethaby,2002,2002,1,2,3,FALSE,10,FALSE,,,,
Tipping the Velvet,Florence Banner,2002,2002,1,2,3,FALSE,10,FALSE,,,,
Tipping the Velvet,Zena Blake,2002,2002,1,2,3,FALSE,10,FALSE,,,,
Tipping the Velvet,Kitty Butler,2002,2002,1,3,3,FALSE,10,FALSE,,,,
Tipping the Velvet,Nan Astly,2002,2002,1,3,3,FALSE,10,FALSE,,,,
Too Close To Home,Dax,2016,2016,1,7,8,FALSE,10,TRUE,,,,
Too Close To Home,Victor,2016,2016,1,7,8,FALSE,10,TRUE,,,,
Torchwood,Toshiko Sato,2006,2008,3,26,41,TRUE,3,FALSE,,,,
Torchwood,John Hart,2008,2008,1,3,41,FALSE,4,TRUE,,,,
Torchwood,Owen Harper,2006,2008,3,26,41,FALSE,4,TRUE,,,,
Torchwood,Ianto Jones,2006,2009,4,30,41,TRUE,7,TRUE,,,,
Torchwood,Angelo Colasanto,2011,2011,1,3,41,FALSE,8,TRUE,,,,
Torchwood,Charlotte Wills,2011,2011,1,5,41,FALSE,9,FALSE,,,,
Torchwood,Jack Harkness,2006,2011,6,41,41,FALSE,9,TRUE,,,,
Trailer Park Boys,Jim Lahey,2001,2016,16,79,86,FALSE,3,TRUE,,,,
Trailer Park Boys,Randy,2001,2016,16,79,86,FALSE,3,TRUE,,,,
Trailer Park Boys,Ted Johnson,2001,2007,7,14,86,FALSE,4,TRUE,,,,
Transparent,Sarah Pfefferman,2014,2016,3,31,31,FALSE,9,FALSE,,,,
Transparent,Maura Pfefferman,2014,2016,3,31,31,FALSE,9,FALSE,,,,
Transparent,Tammy Cashman,2014,2015,2,13,31,FALSE,12,FALSE,,,,
Transparent,Syd Feldman,2014,2015,2,14,31,FALSE,12,FALSE,,,,
Trauma,Tyler Briggs,2009,2010,2,20,20,FALSE,4,TRUE,,,,
True Blood,Eddie Gauthier,2008,2009,3,6,81,TRUE,6,TRUE,,,,
True Blood,David Finch,2008,2013,6,6,81,FALSE,7,TRUE,,,,
True Blood,Hadley Hale,2009,2012,4,7,81,FALSE,7,FALSE,,,,
True Blood,Sophie Ann Leclerq,2009,2011,3,8,81,TRUE,7,FALSE,,,,
True Blood,Nan Flanagan,2008,2014,7,23,81,TRUE,7,FALSE,,,,
True Blood,Jesus Velasquez,2010,2012,3,27,81,TRUE,7,TRUE,,,,
True Blood,Yvetta,2010,2010,1,5,81,FALSE,8,FALSE,,,,
True Blood,Talbot,2010,2010,1,7,81,TRUE,8,TRUE,,,,
True Blood,Godric,2009,2012,4,10,81,TRUE,8,TRUE,,,,
True Blood,Russell Edgington,2010,2012,3,20,81,TRUE,8,TRUE,,,,
True Blood,Nora Gainesborough,2012,2013,2,21,81,TRUE,8,FALSE,,,,
True Blood,Steve Newlin,2008,2014,7,38,81,TRUE,8,TRUE,,,,
True Blood,Pam De Beaufort,2008,2014,7,67,81,FALSE,8,FALSE,,,,
True Blood,Eric Northman,2008,2014,7,76,81,FALSE,8,TRUE,,,,
True Blood,Tara Thornton,2008,2014,7,80,81,TRUE,8,FALSE,,,,
True Blood,Jason Stackhouse,2008,2014,7,81,81,FALSE,8,TRUE,,,,
True Blood,Lafayette Reynolds,2008,2014,7,81,81,FALSE,8,TRUE,,,,
True Dare Kiss,Dennis Tyler,2007,2007,1,6,6,FALSE,8,TRUE,,,,
True Dare Kiss,Phil Tyler,2007,2007,1,6,6,FALSE,8,FALSE,,,,
True Detective,Paul Woodrugh,2015,2015,1,8,8,TRUE,8,TRUE,,,,
True Love,Holly,2012,2012,1,1,3,FALSE,6,FALSE,,,,
True Love,Karen,2012,2012,1,2,3,FALSE,6,FALSE,,,,
Twin Peaks,Albert Rosenfield,1990,1991,2,8,30,FALSE,2,TRUE,,,,
Twins,Neil,2005,2006,2,9,18,FALSE,3,TRUE,,,,
Two And A Half Men,Jenny Harper,2013,2015,3,24,262,FALSE,2,FALSE,,,,
Two And A Half Men,Evelyn Harper,2003,2015,13,101,262,FALSE,2,FALSE,,,,
Tyrant,Abdul,2014,2015,2,11,32,FALSE,6,TRUE,,,,
Tyrant,Sammy Al-Fayeed,2014,2016,3,32,32,FALSE,9,TRUE,,,,
Ugly Betty,Austin,2010,2010,1,5,85,FALSE,4,TRUE,,,,
Ugly Betty,Justin Suarez,2006,2010,5,85,85,FALSE,4,TRUE,,,,
Ugly Betty,Marc St. James,2006,2010,5,85,85,FALSE,4,TRUE,,,,
Ugly Betty,Alexis Meade,2007,2008,2,33,85,FALSE,10,FALSE,,,,
Ugly Betty,Cliff St. Paul,2007,2008,2,7,85,FALSE,11,TRUE,,,,
Undateable,Brett,2014,2016,3,36,36,FALSE,1,TRUE,,,,
Under The Dome,Carolyn Hill,2013,2015,3,16,39,TRUE,8,FALSE,,,,
Under The Dome,Alice Calvert,2013,2013,1,7,39,TRUE,9,FALSE,,,,
Undercovers,Lance,2010,2010,1,5,13,FALSE,11,TRUE,,,,
Underemployed,Sophia Swanson,2012,2013,2,12,12,FALSE,1,FALSE,,,,
Unité 9,Elise Beaupré,2012,2015,4,74,78,TRUE,3,FALSE,,,,
United States Of Tara,Jason,2009,2009,1,8,36,FALSE,3,TRUE,,,,
United States Of Tara,Hany,2010,2010,1,6,36,FALSE,5,TRUE,,,,
United States Of Tara,Noah Kane,2011,2011,1,7,36,FALSE,6,TRUE,,,,
United States Of Tara,Ted Mayo,2010,2011,2,13,36,FALSE,6,TRUE,,,,
United States Of Tara,Lionel Trane,2010,2011,2,16,36,TRUE,6,TRUE,,,,
United States Of Tara,Marshall Gregson,2009,2011,3,36,36,FALSE,6,TRUE,,,,
UnREAL,Faith,2015,2015,1,10,20,FALSE,8,FALSE,,,,
UnREAL,Jay,2015,2016,2,20,20,FALSE,8,TRUE,,,,
Upstairs Downstairs,Blanche Mottershead,2012,2012,1,5,9,FALSE,11,FALSE,,,,
Van Helsing,Susan,2016,2016,1,10,13,TRUE,11,FALSE,,,,
Van Helsing,Vanessa Helsing,2016,2016,1,13,13,FALSE,12,FALSE,,,,
Verbotene Liebe,Gero von Sterneck,1995,2005,11,416,2493,FALSE,1,TRUE,,,,
Verbotene Liebe,Erika Sander,1996,2012,17,480,2493,FALSE,1,FALSE,,,,
Verbotene Liebe,Nina Ryan,1998,2012,15,524,2493,FALSE,1,FALSE,,,,
Verbotene Liebe,Ulli Prozeski,1997,2005,9,532,2493,FALSE,1,TRUE,,,,
Verbotene Liebe,Tom Seifert,1998,2005,8,541,2493,FALSE,1,TRUE,,,,
Verbotene Liebe,Stella Mann,2008,2010,3,155,2493,FALSE,2,FALSE,,,,
Verbotene Liebe,Miriam Pesch,2007,2012,6,578,2493,FALSE,2,FALSE,,,,
Verbotene Liebe,Carla von Lahnstein,2003,2010,8,1067,2493,FALSE,2,FALSE,,,,
Verbotene Liebe,Oliver Sabel,2000,2015,16,1439,2493,FALSE,2,TRUE,,,,
Verbotene Liebe,Jo Helmke,2014,2015,2,51,2493,FALSE,5,TRUE,,,,
Verbotene Liebe,Rebecca von Lahnstein,2012,2015,4,517,2493,FALSE,6,FALSE,,,,
Verbotene Liebe,Hanna Novak,2002,2005,4,324,2493,TRUE,7,FALSE,,,,
Verbotene Liebe,Marlene von Lahnstein,2011,2014,4,570,2493,FALSE,9,FALSE,,,,
Verbotene Liebe,Christian Mann,2006,2014,9,930,2493,FALSE,9,TRUE,,,,
Veronica Mars,Cassidy “Beaver” Casablancas,2005,2006,2,25,64,TRUE,10,TRUE,,,,
Veronica's Closet,Josh Blair,1997,2000,4,67,67,FALSE,12,TRUE,,,,
Versailles,Chevalier de Lorraine,2015,2016,2,10,10,FALSE,12,TRUE,,,,
Versailles,Phillippe d'Orlans,2015,2016,2,10,10,FALSE,12,TRUE,,,,
Vicious,Freddie Thornhill,2013,2016,4,14,14,FALSE,6,TRUE,,,,
Vicious,Stuart Bixby,2013,2016,4,14,14,FALSE,6,TRUE,,,,
Vikings,Emperor Charles,2015,2016,2,13,43,FALSE,4,TRUE,,,,
Vikings,Roland,2015,2016,2,14,43,FALSE,4,TRUE,,,,
Vikings,Astrid,2016,2016,1,5,43,FALSE,12,FALSE,,,,
Vikings,Lagertha,2013,2016,4,42,43,FALSE,12,FALSE,,,,
Warehouse 13,Helena Wells,2009,2014,6,15,64,FALSE,5,FALSE,,,,
Warehouse 13,Steve Jinks,2011,2014,4,36,64,FALSE,5,TRUE,,,,
Wasteland,Russell Baskind,1999,1999,1,13,13,FALSE,10,TRUE,,,,
Watch Over Me,Ryan,2006,2007,2,49,67,FALSE,2,TRUE,,,,
Watch Over Me,Andre,2006,2007,2,64,67,FALSE,3,TRUE,,,,
Water Rats,Helen Blakemore,1996,2001,6,177,177,FALSE,8,FALSE,,,,
Waterloo Road,Jo Lipsett,2009,2010,2,18,150,FALSE,2,FALSE,,,,
Waterloo Road,Vix Spark,2013,2014,2,10,150,FALSE,3,FALSE,,,,
Waterloo Road,Nikki Boston,2012,2014,3,47,150,FALSE,3,FALSE,,,,
Waterloo Road,Nate Gurney,2011,2011,1,9,150,FALSE,4,TRUE,,,,
Waterloo Road,Matt Wilding,2007,2012,6,48,150,FALSE,4,TRUE,,,,
Waterloo Road,Josh Stevenson,2009,2013,5,65,150,FALSE,5,TRUE,,,,
Waterloo Road,Lorraine Donnegan,2009,2013,5,32,150,FALSE,6,FALSE,,,,
Waterloo Road,Ros McCain,2009,2010,2,19,150,FALSE,7,FALSE,,,,
Waterloo Road,Colin Scott,2007,2008,2,5,150,FALSE,2,TRUE,,,,
Wayward Pines,Frank Armstrong,2016,2016,1,7,16,FALSE,7,TRUE,,,,
Weeds,Roy Till,2006,2009,4,18,102,TRUE,6,TRUE,,,,
Weeds,Zoya,2011,2011,1,4,102,FALSE,8,FALSE,,,,
Weeds,Isabelle Hodes,2005,2009,5,57,102,FALSE,8,FALSE,,,,
Weeds,Josh Wilson,2005,2012,8,3,102,FALSE,9,TRUE,,,,
Weeds,Agent Phil Schlatter,2008,2008,1,4,102,TRUE,9,TRUE,,,,
Weeds,Sanjay Patel,2005,2012,8,27,102,FALSE,9,TRUE,,,,
Weird Loners,Zara Sandhu,2015,2015,1,6,6,FALSE,5,FALSE,,,,
Wentworth Prison,Lucy Gambaro,2015,2016,2,20,46,FALSE,4,FALSE,,,,
Wentworth Prison,Kim Chang,2013,2016,4,29,46,FALSE,4,FALSE,,,,
Wentworth Prison,Franky Doyle,2013,2016,4,40,46,FALSE,4,FALSE,,,,
Wentworth Prison,Jodie Spiteri,2015,2015,1,8,46,FALSE,6,FALSE,,,,
Wentworth Prison,Erica Davidson,2013,2013,1,10,46,FALSE,7,FALSE,,,,
Wentworth Prison,Allie Novak,2016,2016,1,12,46,FALSE,7,FALSE,,,,
Wentworth Prison,Bridget Westfall,2015,2016,2,20,46,FALSE,7,FALSE,,,,
Wentworth Prison,Joan Ferguson,2014,2016,3,36,46,FALSE,7,FALSE,,,,
Wentworth Prison,Bea Smith,2013,2016,4,46,46,TRUE,7,FALSE,,,,
Westside,Bjelke Van Heeder,2015,2016,2,16,16,FALSE,8,TRUE,,,,
Westworld,Elsie Hughes,2016,2016,1,8,10,FALSE,11,FALSE,,,,
Westworld,Logan,2016,2016,1,7,10,FALSE,12,TRUE,,,,
Westworld,Clementine Pennyfeather,2016,2016,1,8,10,FALSE,12,FALSE,,,,
Wet Hot American Summer: First Day Of Camp,Ben,2015,2015,1,7,8,FALSE,7,TRUE,,,,
Wet Hot American Summer: First Day Of Camp,McKinley Dozen,2015,2015,1,7,8,FALSE,7,TRUE,,,,
White Collar,Diana Barrigan,2009,2014,6,69,81,FALSE,12,FALSE,,,,
Whitney,Neal,2011,2012,2,22,38,FALSE,3,TRUE,,,,
Wild Palms,Tommy Lazlo,1993,1993,1,5,5,FALSE,5,TRUE,,,,
Wild Palms,Tully Woiwode,1993,1993,1,5,5,FALSE,5,TRUE,,,,
Will & Grace,Beverly Leslie,2001,2006,6,12,188,TRUE,5,TRUE,,,,
Will & Grace,Vince D'Angelo,2004,2006,3,15,188,FALSE,5,TRUE,,,,
Will & Grace,Karen Walker,1998,2006,9,188,188,FALSE,5,FALSE,,,,
Will & Grace,Jack McFarland,1998,2006,9,188,188,FALSE,5,TRUE,,,,
Will & Grace,Will Truman,1998,2006,9,188,188,FALSE,5,TRUE,,,,
Wizards vs Aliens,Benny Sherwood,2012,2014,3,30,36,FALSE,11,TRUE,,,,
Women in Prison,Bonnie Harper,1987,1988,2,13,13,FALSE,2,FALSE,,,,
Wonderfalls,Beth,2004,2004,1,3,14,FALSE,11,FALSE,,,,
Wonderfalls,Sharon Tyler,2004,2004,1,14,14,FALSE,12,FALSE,,,,
Wynonna Earp,Nicole Haught,2016,2016,1,10,13,FALSE,6,FALSE,,,,
Wynonna Earp,Waverly Earp,2016,2016,1,13,13,FALSE,6,FALSE,,,,
Xena the Warrior Princess,Minya,1997,2001,5,5,134,FALSE,4,FALSE,,,,
Xena the Warrior Princess,Athena,2000,2001,2,4,134,FALSE,5,FALSE,,,,
Xena the Warrior Princess,Brunhilda,2000,2000,1,3,134,TRUE,11,FALSE,,,,
Xena the Warrior Princess,Lao Ma,1997,1998,2,3,134,FALSE,11,FALSE,,,,
Xena the Warrior Princess ,Xena,1995,2001,7,134,134,TRUE,6,FALSE,,,,
Xena the Warrior Princess ,Gabrielle,1995,2001,7,134,134,FALSE,6,FALSE,,,,
You Me And The Apocalypse,Arnold Gaines,2015,2015,1,9,10,FALSE,12,TRUE,,,,
You Me And The Apocalypse,Scotty McNeil,2015,2015,1,9,10,FALSE,12,TRUE,,,,
You Me Her,Emma Trakarsky,2016,2016,1,10,10,FALSE,5,FALSE,,,,
You Me Her,Isabelle 'Izzy' Silva,2016,2016,1,10,10,FALSE,5,FALSE,,,,
You Rang M'Lord?,Cissy Meldrum,1988,1993,6,26,26,FALSE,4,FALSE,,,,
Young & Hungry,Alan,2015,2016,2,18,51,FALSE,8,TRUE,,,,
Young & Hungry,Elliot Park,2014,2016,3,51,51,FALSE,8,TRUE,,,,
Younger,Maggie,2015,2016,2,27,36,FALSE,12,FALSE,,,,
Younger,Lauren Heller,2015,2016,2,36,36,FALSE,12,FALSE,,,,
Zoe Ever After,Valente,2016,2016,1,8,8,FALSE,2,TRUE,,,,
